,101,Rok,Cislo,Strana,URL
593,1662752,1931,396.0,2.0,https://www.ndk.cz/view/uuid:f3355cd0-b95d-11dc-b21c-000d606f5dc6?page=uuid:ab0c694c-097c-45ba-aff0-23ee50e3ffb2
594,1662753,1931,399.0,7.0,https://www.ndk.cz/view/uuid:01e3a4c0-b95f-11dc-90b5-000d606f5dc6?page=uuid:7b26dc80-ddb0-422f-9145-1cd8a99b95de
595,1662762,1931,429.0,1.0,https://www.ndk.cz/view/uuid:6c6288d0-b963-11dc-a09b-000d606f5dc6?page=uuid:58582563-e85f-408f-b430-0b5ff3e948fe
596,1662767,1931,433.0,7.0,https://www.ndk.cz/view/uuid:b9739460-b964-11dc-9919-000d606f5dc6?page=uuid:350f39a7-e19a-4213-a093-e5f82663f297
597,1662805,1931,455.0,7.0,https://www.ndk.cz/view/uuid:e779ca90-be97-11dc-98ec-000d606f5dc6?page=uuid:9d6f18fd-db5e-4448-8cc2-0310d512c098
598,1662806,1931,455.0,7.0,https://www.ndk.cz/view/uuid:e779ca90-be97-11dc-98ec-000d606f5dc6?page=uuid:9d6f18fd-db5e-4448-8cc2-0310d512c098
599,1662809,1931,459.0,7.0,https://www.ndk.cz/view/uuid:8a694220-be99-11dc-9f49-000d606f5dc6?page=uuid:ef1db1d7-33a7-40c2-ac4e-0ecb551fd848
600,1662904,1931,352.0,2.0,https://www.ndk.cz/view/uuid:eef2a790-ae7c-11dc-a8d9-000d606f5dc6?page=uuid:370d9abf-a689-4131-a48c-5deb755f2ba1
601,1662917,1931,391.0,1.0,https://www.ndk.cz/view/uuid:4aa581d0-b95d-11dc-b2bd-000d606f5dc6?page=uuid:b93bab3a-8ded-48db-9943-aca0acaf0442
602,1662918,1931,391.0,1.0,https://www.ndk.cz/view/uuid:4aa581d0-b95d-11dc-b2bd-000d606f5dc6?page=uuid:b93bab3a-8ded-48db-9943-aca0acaf0442
603,1662930,1931,303.0,1.0,https://www.ndk.cz/view/uuid:2210d320-aed4-11dc-871f-000d606f5dc6?page=uuid:57891dbf-1daf-4f2e-9dd6-23db7528b3c9
604,1662964,1931,332.0,4.0,https://www.ndk.cz/view/uuid:e43003a0-ae79-11dc-86c8-000d606f5dc6?page=uuid:097d8a37-c145-4da3-856b-3ecca2cd4a83
605,1662968,1931,202.0,2.0,https://www.ndk.cz/view/uuid:36bbf300-bae0-11dc-856f-000d606f5dc6?page=uuid:a8ae94cf-004a-4553-8e9d-1c6550853c4c
606,1662979,1931,217.0,5.0,https://www.ndk.cz/view/uuid:2be4e310-bae5-11dc-9029-000d606f5dc6?page=uuid:f5dafcfa-b682-4b2f-aa6b-ab06a773a0ad
607,1662980,1931,217.0,5.0,https://www.ndk.cz/view/uuid:2be4e310-bae5-11dc-9029-000d606f5dc6?page=uuid:f5dafcfa-b682-4b2f-aa6b-ab06a773a0ad
608,1663017,1931,221.0,7.0,https://www.ndk.cz/view/uuid:8e3653d0-ae3f-11dc-ad05-000d606f5dc6?page=uuid:9a5478e8-c38a-4d39-a523-ead5286c671d
609,1663018,1931,221.0,7.0,https://www.ndk.cz/view/uuid:8e3653d0-ae3f-11dc-ad05-000d606f5dc6?page=uuid:9a5478e8-c38a-4d39-a523-ead5286c671d
610,1663031,1931,233.0,5.0,https://www.ndk.cz/view/uuid:3cdb1410-ae41-11dc-9f5b-000d606f5dc6?page=uuid:1c2a4c00-7658-4135-82bc-c4a7e735ccce
611,1663035,1931,235.0,5.0,https://www.ndk.cz/view/uuid:8009b7a0-ae41-11dc-9703-000d606f5dc6?page=uuid:91a19b17-d937-467e-8d63-9b22b312b45c
612,1663036,1931,235.0,5.0,https://www.ndk.cz/view/uuid:8009b7a0-ae41-11dc-9703-000d606f5dc6?page=uuid:91a19b17-d937-467e-8d63-9b22b312b45c
613,1663037,1931,235.0,5.0,https://www.ndk.cz/view/uuid:8009b7a0-ae41-11dc-9703-000d606f5dc6?page=uuid:91a19b17-d937-467e-8d63-9b22b312b45c
614,1663038,1931,235.0,7.0,https://www.ndk.cz/view/uuid:8009b7a0-ae41-11dc-9703-000d606f5dc6?page=uuid:9dcb60d6-3af2-4bd8-be33-f4e775667dae
615,1663042,1931,245.0,1.0,https://www.ndk.cz/view/uuid:a094fcc0-ae44-11dc-88e2-000d606f5dc6?page=uuid:0880aaea-8d90-461f-8fe3-699860b83aee
616,1663107,1931,259.0,5.0,https://www.ndk.cz/view/uuid:5a1ef990-ae48-11dc-a3b0-000d606f5dc6?page=uuid:51fd941a-40e2-4461-b22e-39c670583180
617,1663153,1905,2.0,1.0,https://www.ndk.cz/view/uuid:b7888574-435d-11dd-b505-00145e5790ea?page=uuid:15090495-444e-4352-96c9-2b01f137aeb7
618,1663161,1905,9.0,4.0,https://www.ndk.cz/view/uuid:b885d1b7-435d-11dd-b505-00145e5790ea?page=uuid:86b9c333-386b-415b-ad89-78bdc86f1e64
619,1663162,1905,9.0,4.0,https://www.ndk.cz/view/uuid:b885d1b7-435d-11dd-b505-00145e5790ea?page=uuid:86b9c333-386b-415b-ad89-78bdc86f1e64
620,1663163,1905,12.0,3.0,https://www.ndk.cz/view/uuid:b885d1ba-435d-11dd-b505-00145e5790ea?page=uuid:bbe75e4f-2f9a-4799-9ff7-1c632958b3de
621,1663165,1905,31.0,2.0,https://www.ndk.cz/view/uuid:b887315d-435d-11dd-b505-00145e5790ea?page=uuid:03f23fae-c8b7-40ec-bfc1-654b1e9fc4b0
622,1663174,1905,85.0,4.0,https://www.ndk.cz/view/uuid:b7846790-435d-11dd-b505-00145e5790ea?page=uuid:14bf6586-48f1-4f4e-8425-11c85fed1acb
623,1663178,1905,89.0,4.0,https://www.ndk.cz/view/uuid:b7848ea4-435d-11dd-b505-00145e5790ea?page=uuid:4448c6ca-1e92-4f3a-b9e2-a372b65116a9
624,1663179,1905,89.0,4.0,https://www.ndk.cz/view/uuid:b7848ea4-435d-11dd-b505-00145e5790ea?page=uuid:4448c6ca-1e92-4f3a-b9e2-a372b65116a9
625,1663182,1905,99.0,4.0,https://www.ndk.cz/view/uuid:b784dcce-435d-11dd-b505-00145e5790ea?page=uuid:7872567b-702a-4fd5-8991-631609d382a1
626,1663261,1905,143.0,3.0,https://www.ndk.cz/view/uuid:b7818121-435d-11dd-b505-00145e5790ea?page=uuid:fb5844c9-1f1c-4c6e-883f-bbef340f8d26
627,1663262,1905,143.0,3.0,https://www.ndk.cz/view/uuid:b7818121-435d-11dd-b505-00145e5790ea?page=uuid:fb5844c9-1f1c-4c6e-883f-bbef340f8d26
628,1663265,1905,154.0,5.0,https://www.ndk.cz/view/uuid:b781f65c-435d-11dd-b505-00145e5790ea?page=uuid:ae35b749-a0af-46e0-b98f-e1984643c47c
629,1663269,1905,166.0,5.0,https://www.ndk.cz/view/uuid:b782b9b9-435d-11dd-b505-00145e5790ea?page=uuid:11f2f48e-aec0-4a15-afd8-9545567d0582
630,1663275,1905,192.0,3.0,https://www.ndk.cz/view/uuid:b77e9aab-435d-11dd-b505-00145e5790ea?page=uuid:0bb602bf-565b-448c-8408-5c95c7921258
631,1663281,1905,207.0,5.0,https://www.ndk.cz/view/uuid:b77f0fea-435d-11dd-b505-00145e5790ea?page=uuid:e7ad63ef-4c9b-4090-891d-ee95bfaaa3ea
632,1663282,1905,231.0,2.0,https://www.ndk.cz/view/uuid:b77fac42-435d-11dd-b505-00145e5790ea?page=uuid:fd42d491-8641-4d7c-be65-2e534e477a55
633,1663284,1905,231.0,3.0,https://www.ndk.cz/view/uuid:b77fac42-435d-11dd-b505-00145e5790ea?page=uuid:c7c2ae51-d104-47a6-983e-1738be417fac
634,1663321,1905,233.0,3.0,https://www.ndk.cz/view/uuid:b77fd354-435d-11dd-b505-00145e5790ea?page=uuid:8edf78ef-c51a-4983-b47f-cb607f4570e3
635,1663327,1905,246.0,3.0,https://www.ndk.cz/view/uuid:b77bb43c-435d-11dd-b505-00145e5790ea?page=uuid:55a5feb7-8d37-48f5-9792-eacafdc98b0c
636,1663328,1905,249.0,1.0,https://www.ndk.cz/view/uuid:b77bdb50-435d-11dd-b505-00145e5790ea?page=uuid:8c210611-edc9-454a-ad08-0ebf63807b9f
637,1663332,1905,252.0,3.0,https://www.ndk.cz/view/uuid:b77c0263-435d-11dd-b505-00145e5790ea?page=uuid:3e5d460f-86cc-4d99-b90e-9a3d3a0f320d
638,1663337,1905,261.0,2.0,https://www.ndk.cz/view/uuid:b77c779c-435d-11dd-b505-00145e5790ea?page=uuid:865c2922-b97b-4438-9686-dea947ac4481
639,1663344,1905,283.0,5.0,https://www.ndk.cz/view/uuid:b77d13f3-435d-11dd-b505-00145e5790ea?page=uuid:bda88c16-5296-4141-b723-d4df51726697
640,1663345,1905,289.0,3.0,https://www.ndk.cz/view/uuid:b77d621d-435d-11dd-b505-00145e5790ea?page=uuid:aec187f3-3fae-42fc-b0c4-27783c351ead
641,1666124,1923,78.0,3.0,https://www.ndk.cz/view/uuid:b1a59b60-83d7-11dc-b3ad-000d606f5dc6?page=uuid:f245796e-7a35-4c5d-be8d-f4a861f3ce09
642,1666127,1923,106.0,4.0,https://www.ndk.cz/view/uuid:ad3521f0-8313-11dc-b5d5-000d606f5dc6?page=uuid:b75ee66d-a3bf-489c-97a7-9627affa3cf1
643,1666130,1923,123.0,4.0,https://www.ndk.cz/view/uuid:c8c1ed50-8335-11dc-8f92-000d606f5dc6?page=uuid:53a12521-51ee-479d-a249-437575f3e44c
644,1666131,1923,123.0,4.0,https://www.ndk.cz/view/uuid:c8c1ed50-8335-11dc-8f92-000d606f5dc6?page=uuid:53a12521-51ee-479d-a249-437575f3e44c
645,1666173,1923,177.0,4.0,https://www.ndk.cz/view/uuid:44c75ba0-8625-11dc-a3d6-000d606f5dc6?page=uuid:43c9b0c3-f570-4f7a-ad46-d4b5c43ec811
646,1666174,1923,191.0,1.0,https://www.ndk.cz/view/uuid:943261b0-86b3-11dc-ad2c-000d606f5dc6?page=uuid:775e2a70-9f88-4137-b559-9b878ad003f2
647,1666179,1923,234.0,2.0,https://www.ndk.cz/view/uuid:f2a0e1d0-8614-11dc-91bf-000d606f5dc6?page=uuid:6272f4cb-7d12-4c5b-9111-3381ad164e43
648,1666181,1923,245.0,4.0,https://www.ndk.cz/view/uuid:422086f0-8617-11dc-b3c2-000d606f5dc6?page=uuid:f54492a2-f8c5-45d0-ac0a-6c96d4a28e44
649,1666191,1923,294.0,1.0,https://www.ndk.cz/view/uuid:5d06acb0-8626-11dc-ac25-000d606f5dc6?page=uuid:9f315cdf-bf57-424f-ab0c-bff8fc99bae1
650,1666193,1923,296.0,2.0,https://www.ndk.cz/view/uuid:9860c430-8626-11dc-b0e8-000d606f5dc6?page=uuid:be96f8e4-1b11-4b5a-8717-4fb693a8d9f4
651,1666373,1923,102.0,2.0,https://www.ndk.cz/view/uuid:c2a8e820-83de-11dc-862a-000d606f5dc6?page=uuid:dee13ebf-d3a3-4779-84ac-755bc7558ae0
652,1666393,1923,145.0,5.0,https://www.ndk.cz/view/uuid:8ae54d30-85f4-11dc-afec-000d606f5dc6?page=uuid:6e2db376-1b15-4a2c-8cef-3f07422446bf
653,1668260,1902,9.0,3.0,https://www.ndk.cz/view/uuid:b7b49f67-435d-11dd-b505-00145e5790ea?page=uuid:8c15f207-76bb-47fc-9594-9a6556c9bcfb
654,1668264,1902,22.0,5.0,https://www.ndk.cz/view/uuid:b7b561c4-435d-11dd-b505-00145e5790ea?page=uuid:dad6300b-67f9-4986-937a-b285b2f13cab
655,1668265,1902,27.0,4.0,https://www.ndk.cz/view/uuid:b7b588d9-435d-11dd-b505-00145e5790ea?page=uuid:9d1ff591-e7cd-4b33-907f-bc74e11f2157
656,1668272,1902,59.0,1.0,https://www.ndk.cz/view/uuid:b7b08070-435d-11dd-b505-00145e5790ea?page=uuid:68aff88d-201e-4a5a-ac62-5b95e5b53afe
657,1668296,1902,69.0,2.0,https://www.ndk.cz/view/uuid:b7b0ce9a-435d-11dd-b505-00145e5790ea?page=uuid:f6f7baab-1b0b-4db8-a57a-aad354489044
658,1668302,1902,89.0,1.0,https://www.ndk.cz/view/uuid:b7acfda8-435d-11dd-b505-00145e5790ea?page=uuid:3dbe6593-b4d7-49c1-a070-3ac69ba2ee73
659,1668309,1902,113.0,1.0,https://www.ndk.cz/view/uuid:bad6c6aa-435d-11dd-b505-00145e5790ea?page=uuid:81b19b04-994a-4f56-989a-9d34d347a62c
660,1668313,1902,121.0,2.0,https://www.ndk.cz/view/uuid:b7aada89-435d-11dd-b505-00145e5790ea?page=uuid:4da7d908-8864-4f54-8793-c6a6f622a04c
661,1668352,1902,145.0,1.0,https://www.ndk.cz/view/uuid:b7ab9df1-435d-11dd-b505-00145e5790ea?page=uuid:04d67a68-c5cf-4ef2-bd8e-8b9470301f0c
662,1668353,1902,145.0,5.0,https://www.ndk.cz/view/uuid:b7ab9df1-435d-11dd-b505-00145e5790ea?page=uuid:bd259e22-648a-4d94-9cee-7462442dea8e
663,1668359,1902,167.0,2.0,https://www.ndk.cz/view/uuid:b7ac3a47-435d-11dd-b505-00145e5790ea?page=uuid:dc89f8cc-fa8d-4672-b40a-97b5d40a67a1
664,1668360,1902,169.0,1.0,https://www.ndk.cz/view/uuid:b7ac3a49-435d-11dd-b505-00145e5790ea?page=uuid:c2189e92-f325-443d-9067-b5530244ffbe
665,1668361,1902,170.0,1.0,https://www.ndk.cz/view/uuid:b7ac3a4a-435d-11dd-b505-00145e5790ea?page=uuid:b9016c56-c5f5-46f1-b68c-d1ca26a61013
666,1668362,1902,171.0,2.0,https://www.ndk.cz/view/uuid:b7ac615b-435d-11dd-b505-00145e5790ea?page=uuid:c9b2fc13-d41d-4751-87d0-50bcfb6a5462
667,1668363,1902,172.0,5.0,https://www.ndk.cz/view/uuid:b7ac615c-435d-11dd-b505-00145e5790ea?page=uuid:9cec79b0-16a3-4f1f-baa5-a8914534b25e
668,1668395,1902,195.0,2.0,https://www.ndk.cz/view/uuid:b7a92da8-435d-11dd-b505-00145e5790ea?page=uuid:9e910bdc-d905-4942-a39f-e6a832b6cb7e
669,1668396,1902,198.0,3.0,https://www.ndk.cz/view/uuid:b7a92dab-435d-11dd-b505-00145e5790ea?page=uuid:fa26115f-1209-460e-80bc-9c582f6638a5
670,1668397,1902,200.0,2.0,https://www.ndk.cz/view/uuid:b7a92dad-435d-11dd-b505-00145e5790ea?page=uuid:157cd22e-1064-48dd-82af-9954ded6c96c
671,1668400,1902,204.0,4.0,https://www.ndk.cz/view/uuid:b7a954c1-435d-11dd-b505-00145e5790ea?page=uuid:c25c8355-c184-4bcb-99bd-c84e4c0e43b2
672,1668401,1902,204.0,6.0,https://www.ndk.cz/view/uuid:b7a954c1-435d-11dd-b505-00145e5790ea?page=uuid:b0eda992-c1a2-4584-9ad3-e4dcb8b96787
673,1668402,1902,204.0,6.0,https://www.ndk.cz/view/uuid:b7a954c1-435d-11dd-b505-00145e5790ea?page=uuid:b0eda992-c1a2-4584-9ad3-e4dcb8b96787
674,1668403,1902,206.0,2.0,https://www.ndk.cz/view/uuid:b7a97bd3-435d-11dd-b505-00145e5790ea?page=uuid:bf873dd1-0f0b-4e54-a473-875809cce33b
675,1668404,1902,207.0,1.0,https://www.ndk.cz/view/uuid:b7a97bd4-435d-11dd-b505-00145e5790ea?page=uuid:7af9cf4a-4cc2-4a2c-8663-849bd9bb3b74
676,1668405,1902,207.0,3.0,https://www.ndk.cz/view/uuid:b7a97bd4-435d-11dd-b505-00145e5790ea?page=uuid:7b66c47c-cab0-4920-a789-7ea4210d0756
677,1668406,1902,207.0,3.0,https://www.ndk.cz/view/uuid:b7a97bd4-435d-11dd-b505-00145e5790ea?page=uuid:7b66c47c-cab0-4920-a789-7ea4210d0756
678,1668407,1902,209.0,3.0,https://www.ndk.cz/view/uuid:b7a97bd6-435d-11dd-b505-00145e5790ea?page=uuid:ab48523f-0e12-4ac5-ba9a-2df43641f9a6
679,1668414,1902,219.0,1.0,https://www.ndk.cz/view/uuid:b7a9ca00-435d-11dd-b505-00145e5790ea?page=uuid:dc940437-cbc2-4fcb-893e-6bc90525e061
680,1668415,1902,219.0,1.0,https://www.ndk.cz/view/uuid:b7a9ca00-435d-11dd-b505-00145e5790ea?page=uuid:dc940437-cbc2-4fcb-893e-6bc90525e061
681,1668416,1902,219.0,3.0,https://www.ndk.cz/view/uuid:b7a9ca00-435d-11dd-b505-00145e5790ea?page=uuid:fb630a45-4374-4553-ac07-7bd8e94d405d
682,1668464,1902,222.0,4.0,https://www.ndk.cz/view/uuid:b7a9f013-435d-11dd-b505-00145e5790ea?page=uuid:b41e3657-03f3-4e6e-85d8-62a33c211534
683,1668465,1902,225.0,1.0,https://www.ndk.cz/view/uuid:b7a9f016-435d-11dd-b505-00145e5790ea?page=uuid:936f3a36-56fa-426f-a729-e8ff323f2370
684,1668471,1902,230.0,3.0,https://www.ndk.cz/view/uuid:b7aa172b-435d-11dd-b505-00145e5790ea?page=uuid:2879ad2d-2fdf-4c46-a945-159aa7212e3d
685,1669830,1904,13.0,5.0,https://www.ndk.cz/view/uuid:b7986430-435d-11dd-b505-00145e5790ea?page=uuid:c7b5f72e-b152-4693-a7fd-009070fd6acc
686,1669831,1904,23.0,2.0,https://www.ndk.cz/view/uuid:b798b25a-435d-11dd-b505-00145e5790ea?page=uuid:6ef788be-a6b3-4e16-88a9-1d5241e09dcf
687,1669832,1904,24.0,2.0,https://www.ndk.cz/view/uuid:b798b25b-435d-11dd-b505-00145e5790ea?page=uuid:6877c8e4-c41f-46d4-8b35-827cad5ad9a9
688,1669836,1904,74.0,4.0,https://www.ndk.cz/view/uuid:b79381f0-435d-11dd-b505-00145e5790ea?page=uuid:c9c8d55e-ab41-416c-b3c2-5c3f179f3df8
689,1669839,1904,82.0,3.0,https://www.ndk.cz/view/uuid:b7949368-435d-11dd-b505-00145e5790ea?page=uuid:d961356c-1a7c-4b13-a6e3-90a2b2931056
690,1669840,1904,105.0,2.0,https://www.ndk.cz/view/uuid:b79752a0-435d-11dd-b505-00145e5790ea?page=uuid:00a7891d-5f14-4848-af2c-4dea803868fe
691,1669843,1904,112.0,2.0,https://www.ndk.cz/view/uuid:b7904e4f-435d-11dd-b505-00145e5790ea?page=uuid:44a454f5-5b96-46db-a940-cd6702b9814f
692,1669845,1904,124.0,6.0,https://www.ndk.cz/view/uuid:b790c38b-435d-11dd-b505-00145e5790ea?page=uuid:059e5ad5-5936-4b8f-8c03-fe23b0cf11ba
693,1669847,1904,147.0,6.0,https://www.ndk.cz/view/uuid:b791d512-435d-11dd-b505-00145e5790ea?page=uuid:e870a361-d177-4e65-a967-e66cdfe7956c
694,1669859,1904,236.0,3.0,https://www.ndk.cz/view/uuid:b78b44c9-435d-11dd-b505-00145e5790ea?page=uuid:8a4f05d9-a1ba-4e28-8e3a-58de06e6705d
695,1669861,1904,253.0,3.0,https://www.ndk.cz/view/uuid:b78c082a-435d-11dd-b505-00145e5790ea?page=uuid:6bc39062-36fc-47c5-bda1-ca9bc469756a
696,1674761,1901,259.0,2.0,https://www.ndk.cz/view/uuid:b7b8482d-435d-11dd-b505-00145e5790ea?page=uuid:e3d2a97f-06e9-4f92-9433-002e2f41102f
697,1674761,1901,259.0,2.0,https://www.ndk.cz/view/uuid:b7b8482d-435d-11dd-b505-00145e5790ea?page=uuid:0c24fbdb-f622-4370-955e-825b183b8724
698,1674806,1909,277.0,1.0,https://www.ndk.cz/view/uuid:c0e31561-435d-11dd-b505-00145e5790ea?page=uuid:dd38c503-eda0-49be-a185-3673c980498d
699,1674808,1909,189.0,1.0,https://www.ndk.cz/view/uuid:c0f0f865-435d-11dd-b505-00145e5790ea?page=uuid:13a076b5-814b-4a65-b131-99eb7871320d
700,1674815,1929,496.0,4.0,https://www.ndk.cz/view/uuid:11865080-8cfa-11dc-a077-000d606f5dc6?page=uuid:1671b930-ceb2-44ad-898e-bb44eacc1c73
701,1675081,1919,206.0,2.0,https://www.ndk.cz/view/uuid:262c1db0-61e6-11dc-ba0d-000d606f5dc6?page=uuid:21c18639-9df1-4c09-a7d8-86f4e5262a1b
