001612676,29:127<9
001612679,43:44<7
001612680,34:331<7
001612681,43:59<9
001612682,43:133<9
001612685,47:39<9
001612686,2:25<3
001612694,36:649<34
001612696,36:604<6
001612756,38:438<9
001612757,48:139<3
001612765,46:74<7
001612767,38:577<1
001612768,24:294<1
001612775,43:621<9
001612782,38:149<1
001612785,38:142<7
001612791,38:477<9
001612792,38:477<4
001612793,38:467<9
001612799,15:5<44
001612803,47:620<3
001612804,2:135<33
001612806,38:482<5
001612833,46:189<7
001612834,35:349<7
001612835,35:534<9
001612836,35:553<7
001612855,35:622<4
001612856,35:643<5
001612870,39:499<7
001612871,39:401<9
001612876,46:623<2
001612877,51:187<5
001612880,45:572<1
001612881,45:575<7
001612895,52:99<5
001612897,3:283<2
001612898,48:231<8
001613101,46:557<7
001613102,48:109<7
001613107,38:489<1
001614012,44:625<4
001614044,39:390<9
001614045,39:394<7
001614046,39:296<1
001614047,43:638<9
001614048,38:318<7
001614049,38:441<7
001614050,38:11<1
001614051,38:72<7
001614084,36:639<7
001614085,36:615<7
001614096,39:299<7
001614307,24:277<1
001614313,45:7<9
001614360,43:593<9
001614362,36:192<7
001614363,36:277<7
001614371,36:116<1
001614430,36:65<7
001614433,36:137<7
001614434,36:111<5
001614566,36:544<7
001614567,36:174<7
001614623,36:573<9
001614624,36:569<7
001614629,29:382<9
001615275,42:484<9
001615280,49:138<3
001615465,49:547<11
001615466,49:660<5
001615467,43:416<9
001615519,45:43<5
001615520,45:82<4
001615522,36:277<7
001615523,38:279<7
001615524,36:279<1
001615526,36:439<7
001615527,36:355<9
001615528,36:355<9
001615531,19:341<1
001615601,19:347<1
001615602,33:614<7
001615603,28:552<9
001615689,45:586<5
001615706,50:135<2
001615784,50:298<2
001615785,51:349<3
001615792,50:42<7
001615793,50:324<2
001615842,42:56<9
001615843,42:97<9
001615844,42:93<9
001615845,42:188<9
001615847,43:588<14
001615895,41:243<11
001615896,41:182<9
001615897,41:167<12
001615898,41:115<9
001615899,41:104<7
001615900,41:100<9
001615902,41:87<9
001616308,48:23<4
001616687,45:536<10
001616725,50:182<2
001616730,46:48<7
001616732,46:449<7
001616927,46:31<7
001616928,39:496<7
001616929,39:485<4
001617419,48:370<7
001617421,1:115<2
001617422,35:109<3
001617423,51:26<3
001617424,51:32<4
001618097,29:4<9
001618822,45:507<4
001618823,45:512<2
001618824,45:512<2
001618825,45:498<6
001618826,45:506<7
001618827,45:505<4
001618828,45:501<4
001618829,45:490<2
001618830,45:490<2
001618831,45:496<2
001618832,45:490<4
001618833,45:501<2
001618834,45:484<2
001618835,45:488<1
001618836,45:485<7
001618837,45:460<3
001618838,45:452<4
001618839,45:448<2
001618840,45:448<2
001618841,45:445<2
001618842,45:443<2
001618843,45:439<3
001618844,45:437<2
001618845,45:413<2
001618846,45:434<2
001618847,45:424<2
001618848,45:417<2
001618849,45:410<7
001618850,45:402<2
001618851,45:402<2
001618852,45:401<7
001618853,45:400<4
001618854,45:391<4
001618855,45:387<4
001618856,45:383<2
001618857,45:383<2
001618858,45:380<2
001618859,45:380<2
001618860,45:378<2
001618861,45:376<2
001618867,45:635<2
001618868,45:623<10
001618869,45:622<2
001618870,45:624<6
001618871,45:625<2
001618872,45:615<2
001618873,45:612<6
001618874,45:359<4
001618875,45:376<4
001618876,45:378<4
001618877,45:380<4
001618878,45:389<4
001618879,45:393<4
001618880,45:396<2
001618881,45:398<4
001618882,45:656<7
001618883,45:633<2
001618884,45:643<7
001618885,45:3
001618886,45:3<2
001618887,45:3<2
001618888,45:2<2
001618889,45:2<2
001618890,45:639<7
001618891,45:638<2
001618892,45:635<2
001618893,45:633<2
001618894,1937:633<2
001618895,45:631<2
001618896,45:629<2
001618897,45:629<2
001618898,45:623<12
001618899,45:613<2
001618900,45:622<2
001618901,45:618<2
001618902,45:613<2
001618903,45:612<6
001618904,45:611<12
001618905,45:611<11
001618906,45:611<1
001618907,45:610<2
001618908,45:604<2
001618925,45:541<7
001618926,45:569<2
001618927,45:567<4
001618928,45:587<2
001618929,45:607<7
001618930,45:651<2
001618931,45:411<4
001618932,45:413<4
001618933,45:417<4
001618934,45:374<4
001618935,45:422<2
001618936,45:441<4
001618937,45:454<4
001618938,45:461<2
001618939,45:503<4
001618940,45:44<4
001618941,45:416<7
001618942,45:611<4
001618943,45:499<2
001618944,45:496<2
001618945,45:498<2
001618946,45:498<5
001618947,45:511<7
001618948,45:512<2
001618949,45:512<2
001618950,45:518<2
001618951,45:525<2
001618952,45:492<2
001618953,45:415<4
001618954,45:426<4
001618955,45:411<2
001618956,45:404<2
001618957,45:402<4
001618958,45:638<2
001618959,45:606<4
001618960,45:605<7
001618961,43:604<2
001618962,45:593<4
001618963,45:480<2
001618964,45:565<2
001618980,45:445<2
001618981,45:598<10
001618982,45:597<6
001618983,45:595<2
001618984,45:597<2
001618985,45:587<2
001618986,45:595<2
001618987,45:589<2
001618988,45:587<2
001618989,45:582<2
001618990,45:580<2
001618991,45:582<2
001618992,45:578<2
001618993,45:575<2
001618994,45:574<2
001618995,45:569<2
001618996,45:563<4
001618997,45:561<2
001618998,45:558<2
001618999,45:558<2
001619000,45:558<2
001619001,45:556<2
001619002,45:554<6
001619003,45:55<2
001619004,45:547<5
001619005,45:552<4
001619006,45:550<4
001619007,45:547<7
001619008,45:546<2
001619009,45:544<2
001619010,45:543<8
001619011,45:542<2
001619012,45:542<2
001619013,45:538<2
001619014,45:533<4
001619015,45:531<4
001619016,45:533<2
001619017,45:529<2
001619018,45:525<2
001619019,45:518<2
001619020,45:522<2
001619021,45:372<4
001619022,45:372<2
001619023,45:370<2
001619024,45:365<4
001619025,45:365<2
001619026,45:363<4
001619027,45:363<2
001619028,45:361<2
001619029,45:361<2
001619030,45:357<2
001619031,45:359<2
001619032,45:359<2
001619033,45:354<4
001619034,45:350<2
001619035,45:346<4
001619036,45:323<7
001619037,45:322<2
001619038,45:322<2
001619039,45:322<2
001619040,45:319<2
001619041,45:319<2
001619042,43:317<4
001619043,45:317<2
001619044,45:317<2
001619045,45:316<5
001619046,45:315<4
001619047,45:315<2
001619048,45:352<4
001619049,45:439<4
001619050,45:528<7
001619051,45:484<4
001619052,45:458<4
001619053,45:458<4
001619054,45:649<2
001619055,45:636<10
001619056,45:627<4
001619057,45:543<7
001619058,45:467<4
001619059,45:558<2
001619082,45:142<7
001619087,45:556<2
001619088,45:55<4
001619089,45:346<4
001619090,45:348<4
001619091,45:6<2
001619092,45:655<2
001619093,45:638<2
001619094,45:600<2
001619095,45:599<6
001619096,45:318<7
001619576,47:139<6
001619657,52:339<3
001619658,52:191<2
001619659,52:178<4
001619660,52:158<2
001619661,1944:155<4
001619662,52:85<4
001619663,52:18<4
001619664,52:74<4
001619665,52:116<3
001619666,52:120<3
001619667,52:137<4
001619668,1944:192<4
001619669,52:249<3
001619670,52:296<2
001619678,43:101<5
001619697,52:14<4
001619698,52:320<2
001619699,52:28<4
001619705,44:404<4
001619709,46:70<7
001619713,33:443<7
001619714,38:457<3
001619727,9:71<1
001619728,9:110<2
001619731,36:375<7
001619732,36:484<9
001619772,53:22<2
001619773,53:34<3
001619774,53:36<4
001619775,53:80<2
001619795,43:615<5
001619796,41:367<7
001619797,41:281<10
001619798,41:246<10
001619799,41:224<9
001619800,41:200<9
001619801,41:111<9
001619802,41:559<9
001619803,41:536<9
001619804,1933:505<11
001619805,41:501<7
001619806,41:497<9
001619807,43:617<9
001619808,43:628<5
001619809,44:6<6
001619810,44:102<9
001619811,34:317<7
001619812,41:384<7
001620300,41:130<2
001620301,41:130<1
001620302,41:131<2
001620303,41:180<9
001621717,36:606<2
001621719,2:225<2
001621720,15:58<4
001621725,39:274<5
001621726,3:173<6
001621727,39:23<3
001621728,35:585<9
001621729,35:470<17
001621730,45:112<9
001621731,45:116<1
001621732,45:125<9
001621733,45:155<13
001621734,41:480<9
001621736,43:450<9
001621737,43:588<9
001621804,36:39<7
001621966,40:239<7
001622071,40:207<9
001623475,38:606<8
001623477,41:174<9
001623482,47:39<9
001623496,19:29<2
001623498,51:189<5
001623499,19:281<2
001623615,49:324<3
001623616,49:552<7
001623622,47:143<9
001623626,50:222<2
001623641,41:256<1
001623645,47:207<7
001623646,2:238<1
001623652,44:68<3
001623653,47:616<4
001623654,47:614<4
001623655,47:603<6
001623656,47:564<5
001624114,47:651<4
001624115,47:218<3
001624116,47:254<3
001624117,47:282<7
001624118,47:551<7
001624121,50:340<4
001624122,38:83<9
001624123,2:32<2
001624124,45:167<1
001624125,45:228<7
001624126,45:232<6
001624146,35:442<7
001624326,50:433<4
001624337,38:191<1
001624339,39:440<9
001624340,48:493<1
001624342,36:126<7
001624344,19:259<1
001626683,36:449<1
001626684,36:367<1
001626690,38:298<1
001626698,35:636<17
001626701,39:581<9
001626703,43:297<7
001626704,44:523<10
001626721,48:599<5
001626722,35:639<10
001626723,42:203<9
001626727,47:296<5
001626728,2:173<1
001626729,47:394<5
001626731,47:458<5
001626732,47:526<7
001626735,38:144<7
001626736,41:211<11
001627093,1:188<2
001627094,46:65<9
001627095,38:481<1
001627096,39:211<10
001627097,38:174<9
001627101,39:441<2
001627102,39:645<1
001627104,17:191<1
001627187,19:12<1
001627188,38:103<7
001627189,38:94<9
001627190,45:294<10
001627191,45:281<9
001627193,47:466<10
001627202,35:658<15
001627203,45:271<7
001627204,39:218<7
001627260,26:162<1
001627261,43:23<5
001627301,46:159<7
001627303,44:596<3
001627304,44:593<7
001627305,44:644<9
001627314,45:584<2
001627359,45:641<5
001627361,45:598<10
001627384,34:201<7
001627385,34:196<9
001627503,46:313<7
001627504,43:74<9
001627505,43:198<9
001627506,43:204<7
001628129,43:215<7
001628130,43:318<5
001628131,43:339<7
001628132,43:343<5
001628133,43:345<3
001628134,43:350<5
001628135,43:363<9
001628136,43:363<7
001628137,43:367<7
001628138,43:367<9
001628139,43:368<2
001628140,43:373<7
001628141,43:386<7
001628142,43:404<7
001628143,2:132<2
001628144,45:110<9
001628145,45:180<2
001628146,45:186<5
001628147,45:190<9
001628148,45:201<5
001628149,45:231<2
001628151,43:498<9
001628152,41:549<1
001628153,41:644<12
001628154,41:44<9
001628155,44:627<9
001628156,44:625<6
001628157,44:63<186
001628158,44:620<9
001628159,44:615<9
001628160,44:612<7
001628161,47:639<1
001628162,45:555<7
001628163,45:330<7
001628164,45:241<7
001628166,38:304<7
001628316,38:196<5
001628317,38:263<7
001628326,36:171<2
001628328,36:64<3
001628661,41:297<9
001628669,40:443<8
001628671,36:439<7
001628749,44:600<4
001628752,28:110<9
001628757,41:126<9
001628758,38:421<7
001628770,48:472<7
001628771,48:476<7
001628776,38:495<5
001628779,34:302<7
001628780,34:412<7
001628781,43:209<7
001628782,37:263<10
001628786,50:606<3
001628788,48:249<4
001628789,38:511<2
001628790,48:154<7
001628793,43:181<7
001628795,46:63<4
001628807,44:647<5
001628823,38:122<9
001628824,38:224<9
001628825,43:614<9
001628826,51:228<4
001628837,39:379<9
001628879,48:40<7
001628882,47:436<7
001628885,44:515<9
001628886,43:155<9
001628889,47:194<3
001628890,47:394<7
001628891,2:266<3
001628895,52:126<3
001628902,45:310<7
001629006,43:488<3
001629007,43:486<4
001629008,43:453<7
001629009,43:452<2
001629010,43:493<1
001629011,43:539<7
001629012,43:598<3
001629013,43:526<7
001629014,43:578<7
001629017,36:154<7
001629018,36:122<5
001629031,38:417<7
001629076,36:118<2
001629077,36:555<5
001629078,36:172<7
001629079,36:165<5
001629080,36:610<7
001629081,36:588<2
001629082,36:587<3
001629083,36:157<2
001629084,36:637<2
001629085,36:634<5
001629097,43:620<2
001629098,36:163<5
001629099,36:652<5
001629100,36:628<5
001629101,36:560<7
001629102,43:616<3
001629103,43:600<3
001629105,43:569<5
001629106,43:453<7
001629107,43:562<7
001629108,35:550<1
001629110,36:347<7
001629111,36:343<2
001629112,36:261<5
001629113,36:220<7
001629114,36:544<5
001629115,36:538<4
001629116,36:530<2
001629117,36:459<2
001629118,36:446<3
001629119,36:374<2
001629120,36:349<7
001629130,40:177<9
001629189,36:65<3
001629190,38:549<9
001629207,46:477<7
001629242,51:58<3
001629243,40:105<9
001629251,47:150<7
001629288,51:349<3
001629295,47:303<4
001629299,44:221<10
001629321,42:301<9
001629322,42:119<9
001629323,42:86<9
001629324,42:65<9
001629325,42:75<1
001629326,42:78<9
001629327,42:75<9
001629329,42:331<9
001629332,46:288<7
001629333,35:656<7
001629352,46:288<7
001629357,39:318<9
001629358,1:194<2
001629359,46:508<9
001629360,46:126<5
001629361,46:40<6
001629362,1:16<2
001629363,39:509<9
001629364,39:623<9
001629365,1:13<2
001629366,46:8<7
001629369,3:68<3
001629371,46:154<9
001629398,47:549<7
001629399,47:502<7
001629400,47:492<4
001629401,47:417<7
001629402,47:632<5
001629533,36:313<7
001629591,40:646<9
001629600,47:316<4
001629601,47:573<7
001629602,37:123<1
001629605,45:281<9
001629606,45:264<2
001629607,45:253<4
001629608,45:81<11
001629609,45:79<7
001629610,43:266<6
001629657,48:534<9
001629706,45:534<9
001629707,48:35<9
001629708,39:243<7
001629724,43:150<9
001629725,45:112<9
001629728,43:48<9
001629729,43:120<11
001629730,43:129<9
001629731,43:131<9
001629732,43:155<9
001629752,38:346<7
001629753,18:211<1
001629758,18:182<3
001629759,18:26<1
001629778,33:64<7
001629841,41:318<9
001629974,41:143<9
001629975,41:547<9
001629994,47:14<4
001630017,47:218<3
001630018,24:152<7
001630058,47:558<7
001630068,28:226<10
001630093,43:640<9
001630095,41:615<10
001630103,44:195<7
001630104,44:35<9
001630113,24:54<1
001630114,24:149
001630115,24:110<1
001630116,24:10<5
001630129,50:49<7
001630130,47:466<9
001630131,47:535<7
001630133,47:524<7
001630134,36:215<1
001630161,39:516<1
001630164,39:325<2
001630186,46:258<3
001630196,36:281<1
001630198,43:135<7
001630204,42:603<5
001630205,42:619<1
001630206,42:620<1
001630207,42:618<5
001630209,42:599<5
001630210,35:144<7
001630211,43:12<3
001630228,27:301<5
001630230,35:260<2
001630231,35:249<2
001630232,35:249<5
001630233,35:251<1
001630242,45:260<2
001630243,45:265<2
001630244,45:269<2
001630245,45:299<5
001630246,45:231<2
001630247,45:232<9
001630248,45:236<2
001630249,45:239<5
001630250,45:242<4
001630251,45:245<1
001630252,45:245<7
001630253,47:248<5
001630254,29:328<8
001630255,45:268<2
001630256,38:131<2
001630257,36:586<5
001630258,36:560<9
001630275,38:133<7
001630309,35:636<17
001630339,28:563<6
001630368,39:9<2
001630369,41:154<4
001630371,36:32<7
001630376,1:52<2
001630387,36:573<9
001630396,1:156<3
001630407,18:194<1
001630410,2:104<4
001630411,47:204<10
001630412,46:624<4
001630417,45:205<7
001630418,45:220<7
001630424,45:126<2
001630425,43:416<12
001630433,35:605<9
001630435,43:152<6
001630436,43:290<2
001630437,46:131<5
001630439,38:218<1
001630446,91:263<1
001630457,38:646<7
001630458,38:573<5
001630459,38:589<2
001630503,43:509<12
001630505,47:517<2
001630528,26:69<3
001630542,36:540<1
001630563,46:460<4
001630585,27:80<3
001630586,27:102<5
001630587,27:299<2
001630591,26:275<2
001630604,26:101<1
001630605,26:267<3
001630635,46:508<3
001630695,45:289<4
001630696,34:347<7
001630717,44:574<5
001630723,48:649<7
001630724,1:47<2
001630725,46:31<7
001630726,39:529<7
001630732,43:341<9
001630733,43:324<9
001630735,18:73<1
001630736,18:353<83
001630737,18:353<105
001630743,36:331<18
001630757,35:603<7
001630759,38:109<9
001630760,43:514<5
001630761,47:316<3
001630772,37:614<2
001630773,37:615<9
001630796,41:200<9
001630817,35:530<7
001630820,51:208<4
001630835,47:246<7
001630836,47:226<5
001630838,45:32<11
001630840,36:345<7
001630841,43:608<1
001630842,45:19<7
001630848,45:75<9
001630849,45:133<9
001630850,49:72<10
001630851,45:95<4
001630852,36:521<2
001630856,45:510<5
001630862,36:407<7
001630870,41:644<12
001630878,37:226<9
001630894,19:243<1
001630897,43:468<9
001630898,41:602<9
001630902,35:547<10
001630904,47:253<9
001630905,47:639<7
001630906,44:519<9
001630911,46:265<7
001630940,43:518<9
001630945,38:211<9
001630973,39:357<9
001630975,43:257<9
001630976,43:514<6
001630980,38:261<9
001630982,36:76<7
001630984,36:205<9
001630985,36:205<7
001630991,47:113<7
001631010,19:41<1
001631011,36:288<7
001631015,36:531<7
001631017,38:6<1
001631018,38:18<1
001631019,38:19<4
001631020,38:96<2
001631021,38:116<7
001631022,38:299<9
001631025,38:593<1
001631032,39:570<1
001631033,39:533<9
001631034,39:455<1
001631035,39:501<1
001631090,43:570<3
001631095,46:107<4
001631103,33:308<9
001631105,44:484<9
001631107,46:543<9
001631114,44:391<9
001631119,38:203<3
001631120,47:434<7
001631122,1:144<2
001631123,35:547<10
001631125,36:40<1
001631126,36:53<1
001631127,36:61<2
001631128,36:61<5
001631129,35:611<3
001631132,39:605<9
001631133,35:636<9
001631134,19:18<2
001631135,45:142<9
001631137,2:104<3
001631138,38:105<7
001631139,38:346<7
001631140,38:212<2
001631143,36:66<1
001631144,36:113<2
001631146,35:13<2
001631147,35:614<3
001631148,35:647<12
001631152,38:94<9
001631153,38:120<10
001631154,38:120<15
001631155,38:120<15
001631160,47:372<7
001631161,47:357<7
001631162,35:352<1
001631167,39:628<9
001631168,48:224<9
001631172,35:156<9
001631173,43:343<9
001631192,44:243<9
001631193,44:285<9
001631194,38:166<7
001631195,38:135<7
001631199,47:332<9
001631202,47:462<7
001631203,2:140<3
001631204,47:315<9
001631219,39:382<2
001631220,39:420<10
001631221,39:459<9
001631222,39:447<3
001631224,35:355<7
001631225,35:457<7
001631226,47:92<4
001631227,47:27<4
001631228,45:79<9
001631229,45:75<9
001631230,45:75<9
001631231,45:145<4
001631232,45:75<9
001631233,45:74<3
001631234,45:335<2
001631248,45:372<4
001631250,34:139<7
001631251,34:134<9
001631252,34:53<7
001631253,49:478<7
001631254,37:641<17
001631255,37:202<19
001631256,37:176<10
001631257,37:170<7
001631258,37:114<9
001631298,42:342<9
001631299,42:546<7
001631300,42:569<5
001631301,42:556<5
001631302,42:646<6
001631303,39:557<9
001631304,48:191<7
001631312,42:82<9
001631318,42:41<9
001631319,42:482<9
001631327,1:72<2
001631336,3:9<2
001631337,48:215<4
001631338,3:34<3
001631348,29:290<7
001631408,47:167<7
001631410,37:479<9
001631415,44:48<9
001631417,47:335<7
001631418,38:556<9
001631429,1927:225<7
001631461,24:289<4
001631525,24:239<3
001631526,47:410<7
001631527,47:610<5
001631528,47:610<7
001631529,47:612<5
001631530,47:612<5
001631531,47:614<5
001631532,2:277<2
001631533,2:277<2
001631534,47:645<4
001631535,47:633<5
001631536,47:637<4
001631537,47:639<3
001631538,47:641<2
001631539,47:620<5
001631540,47:628<5
001631541,47:630<5
001631542,47:616<5
001631543,47:553<7
001631544,47:579<4
001631545,2:264<2
001631546,2:38<3
001631547,45:237<3
001631551,47:595<3
001631552,47:601<4
001631553,47:603<5
001631554,47:603<7
001631555,2:272<2
001631556,47:607<1
001631557,47:607<2
001631558,47:607<7
001631559,47:607<7
001631560,47:607<195
001631561,47:608<2
001631562,2:274<2
001631572,41:322<9
001631574,38:516<9
001631575,38:497<7
001631576,38:529<9
001631579,47:242<4
001631580,36:645<7
001631590,39:338<9
001631592,46:586<3
001631595,47:109<7
001631608,36:345<7
001631609,36:231<9
001631610,36:331<9
001631623,39:60<9
001631627,46:118<5
001631630,45:548<5
001631634,33:469<7
001631635,28:228<6
001631636,28:309<9
001631637,18:53<5
001631638,9:181<2
001631657,45:368<9
001631669,45:392<7
001631680,50:261<2
001631682,50:261<2
001631702,50:248<2
001631703,50:248<2
001631710,41:390<9
001631711,41:59<9
001631712,41:113<9
001631713,41:163<9
001631732,44:363<9
001631733,44:561<4
001631734,44:348<7
001631735,44:121<10
001631736,44:98<5
001631737,44:150<5
001631738,44:132<9
001631739,44:460<9
001631748,38:55<9
001631749,38:288<7
001631750,38:284<7
001631769,36:37<9
001631770,38:58<4
001631772,47:464<7
001631773,47:430<7
001631774,47:241<9
001631777,42:379<7
001631778,42:342<9
001631779,42:149<7
001631786,42:372<7
001631788,48:109<7
001631789,48:163<4
001631790,39:412<7
001631791,48:314<3
001631792,39:44<9
001631793,39:92<9
001631802,41:1<68
001631805,42:655<6
001631808,46:603<7
001631819,43:291<5
001631820,43:153<5
001631821,43:135<9
001631822,34:650<7
001631823,49:138<3
001631824,37:641<9
001631825,37:486<10
001631826,37:253<9
001631830,41:26<7
001631841,45:250<7
001631842,45:81<11
001631855,39:455<9
001631856,39:451<9
001631857,39:450<5
001631858,39:607<5
001631864,43:571<7
001631865,43:565<9
001631866,43:562<7
001631867,43:560<7
001631868,35:362<7
001631869,43:288<7
001631870,43:290<7
001631871,43:299<7
001631872,43:311<12
001631876,47:18<7
001631878,45:28<2
001631879,45:32<11
001631880,45:68<2
001631881,45:79<9
001631882,45:94<3
001631883,45:180<4
001631884,45:272<2
001631896,37:538<1
001631903,38:586<2
001631905,38:161<9
001631906,47:196<7
001631907,38:168<1
001631908,38:240<9
001631909,38:498<3
001631910,38:637<10
001631911,38:624<9
001631915,43:242<7
001631916,36:527<6
001631923,41:474<9
001631924,41:148<4
001631930,19:159<2
001631931,19:32<3
001631932,18:60<1
001631933,18:171<5
001631935,9:200<2
001631951,19:82<3
001631958,46:493<6
001631962,36:525<5
001631967,36:645<12
001631968,36:612<7
001631969,36:610<7
001631970,36:600<1
001631971,36:574<1
001631973,47:29<7
001631977,47:333<7
001632018,36:133<5
001632041,36:512<5
001632042,36:214<7
001632043,36:230<6
001632044,36:274<1
001632046,36:281<11
001632050,18:190<1
001632074,19:135<2
001632075,17:54<2
001632076,17:316<1
001632077,17:322<5
001632078,19:20<3
001632079,18:62<5
001632080,18:161<5
001632081,18:351<3
001632082,18:288<2
001632083,9:186<3
001632084,9:177<4
001632085,9:162<5
001632086,9:127<10
001632094,45:364<5
001632144,24:226<3
001632145,24:225<3
001632146,24:170<4
001632147,24:169<4
001632148,24:57<4
001632149,24:56<4
001632150,24:28<4
001632152,41:337<2
001632153,41:559<7
001632154,41:152<7
001632155,41:168<10
001632156,41:218<1
001632181,44:93<7
001632182,44:136<7
001632183,44:91<7
001632184,44:56<5
001632185,44:12<2
001632186,44:426<9
001632207,44:413<3
001632208,44:417<4
001632209,44:408<9
001632210,44:602<2
001632211,44:635<7
001632216,45:195<2
001632217,45:312<4
001632218,45:177<7
001632219,45:142<3
001632220,45:141<2
001632221,45:133<7
001632222,45:90<9
001632223,45:89<2
001632224,45:75<7
001632225,45:7<9
001632226,45:73<4
001632227,45:49<6
001632228,47:117<5
001632229,47:39<2
001632230,2:25<3
001632231,2:35<2
001632234,43:185<7
001632235,43:183<7
001632236,43:64<7
001632237,43:38<7
001632239,29:614<7
001632242,38:569<7
001632244,38:512<9
001632245,38:637<3
001632246,38:627<1
001632247,38:625<1
001632283,38:34<3
001632289,35:567<1
001632297,46:13<6
001632302,35:643<5
001632306,38:133<5
001632307,19:289<1
001632390,43:46<4
001632399,35:623<1
001632401,35:246<18
001632402,9:15<7
001632403,43:477<6
001632423,38:597<9
001632428,38:448<2
001632429,38:220<3
001632431,47:262<7
001632439,43:567<9
001632440,43:609<3
001632445,39:616<2
001632465,1:286<2
001632466,46:585<6
001632467,48:201<9
001632468,39:513<2
001632469,39:16<9
001632470,39:368<9
001632471,39:96<1
001632472,39:264<1
001632473,39:277<3
001632506,35:378<1
001632507,35:625<1
001632508,35:606<1
001632509,35:518<1
001632510,35:343<1
001632511,35:646<1
001632523,45:209<6
001632534,19:107<3
001632568,50:198<2
001632569,47:569<4
001632570,47:414<5
001632573,43:35<7
001632574,45:34<1
001632599,41:438<2
001632602,45:171<5
001632603,45:29<7
001632604,45:72<2
001632605,47:37<7
001632606,2:31<3
001632614,45:290<7
001632632,43:284<7
001632633,44:600<3
001632634,44:598<5
001632638,38:226<1
001632639,38:44<7
001632640,38:23<9
001632641,47:294<7
001632642,47:417<3
001632643,47:607<3
001632644,47:582<3
001632645,47:570<3
001632646,47:569<3
001632647,47:558<7
001632648,47:226<7
001632649,47:544<4
001632650,2:241<5
001632651,47:531<4
001632652,47:518<3
001632653,47:438<7
001632657,41:565<10
001632659,47:458<5
001632660,47:462<7
001632661,47:630<2
001632662,47:637<3
001632663,47:620<4
001632664,47:639<3
001632674,38:653<7
001632681,35:550<5
001632682,39:325<9
001632690,41:226<4
001632695,35:519<7
001632696,9:68<5
001632697,51:20<4
001632698,9:28<5
001632699,9:11<3
001632703,45:511<5
001632711,50:177<1
001632760,21:295<2
001632788,44:82<9
001632797,38:64<7
001632802,44:647<4
001632803,44:653<9
001632804,46:135<7
001632805,46:521<9
001632818,39:641<7
001632819,38:94<9
001632827,19:39<1
001632832,47:599<1
001632833,48:457<3
001632834,48:470<3
001632835,48:483<3
001632836,48:496<3
001632837,48:509<3
001632838,48:522<4
001632839,48:535<3
001632840,48:548<3
001632841,48:561<3
001632842,48:600<3
001632843,48:613<3
001632844,3:127<3
001632845,3:33<3
001632846,42:383<7
001632857,44:624<1
001632858,44:649<9
001632859,46:152<7
001632909,38:70<13
001632912,18:249<3
001632913,44:4<613
001632915,39:455<7
001632917,43:31<7
001632935,47:507<7
001632936,47:462<7
001632937,50:68<7
001632940,44:8<5
001632952,39:472<9
001632953,48:246<7
001632954,43:313<9
001632976,1:37<2
001632978,48:437<7
001632979,39:603<7
001632980,1:97<2
001632993,43:177<2
001633019,1:124<2
001633031,41:587<9
001633039,36:626<8
001633045,48:389<7
001633046,46:590<5
001633056,38:500<1
001633057,38:503<2
001633072,17:255<1
001633113,35:497<3
001633114,46:230<6
001633118,18:226<5
001633121,19:351<6
001633127,41:139<7
001633138,38:241<2
001633139,43:157<12
001633142,45:73<7
001633154,38:54<2
001633155,47:414<9
001633183,38:467<9
001633185,44:161<2
001633190,38:92<9
001633191,38:311<1
001633192,38:209<7
001633194,36:606<7
001633195,36:576<1
001633196,47:323<5
001633197,44:126<1
001633212,9:207<1
001633213,9:301<1
001633240,19:46<3
001633241,28:483<9
001633242,18:89<5
001633243,18:137<5
001633244,18:207<1
001633258,41:29<9
001633298,9:69<5
001633299,9:129<7
001633304,28:237<9
001633306,19:130<1
001633310,48:46<7
001633341,35:539<7
001633342,35:497<9
001633343,35:225<7
001633344,35:89<10
001633346,29:396<1
001633349,47:76<7
001633350,47:59<7
001633352,44:270<9
001633405,46:61<7
001633413,36:548<67
001633414,46:87<5
001633426,48:628<1
001633436,47:462<7
001633446,35:144<1
001633473,19:226<1
001633479,41:235<9
001633492,38:57<11
001633493,47:249<7
001633494,38:96<7
001633497,47:456<7
001633499,47:517<4
001633540,39:107<7
001633547,2:285<2
001633548,47:637<4
001633549,47:633<3
001633550,47:337<7
001633551,47:303<3
001633552,47:302<9
001633553,47:368<7
001633554,47:381<7
001633555,47:592<7
001633556,44:590<2
001633557,44:651<7
001633558,44:638<4
001633621,45:118<9
001633629,38:311<7
001633630,44:489<9
001633631,38:155<7
001633632,35:143<9
001633633,35:148<7
001633634,46:277<7
001633635,1:140<2
001633636,35:146<13
001633637,35:146<7
001633638,35:451<7
001633640,35:630<7
001633641,35:559<13
001633642,35:628<8
001633643,35:1<9
001633654,19:324<11
001633694,18:353<39
001633695,28:480<9
001633696,19:1<11
001633702,38:366<7
001633709,47:460<7
001633732,41:202<9
001633775,36:647<9
001633778,36:652<7
001633787,41:154<9
001633789,52:278<4
001633843,35:659<4
001633845,35:646<1
001633866,36:284<7
001633878,47:484<7
001633879,43:179<6
001633880,38:586<9
001633918,36:553<7
001633931,44:237<6
001633935,49:412<2
001633955,51:224<5
001633956,51:179<4
001633977,36:231<9
001633982,48:491<7
001633983,39:617<9
001633991,35:566<7
001633999,43:216<5
001634032,37:153<13
001634037,42:410<9
001634039,48:415<7
001634041,48:145<7
